scenario,customer_id,city,preference,autonomy_hours,appliance_count,total_daily_energy_wh,adjusted_daily_energy_wh,simultaneous_power_w,pv_total_power_w,panel_count,battery_count,battery_usable_capacity_wh,inverter_power_w,estimated_quote_total,risk_budget_insufficient
centre_sante,synthetic-customer-067044,mbandaka,performance,8,4,2353.93,2942.41,353.0,1100.0,2,2,2176.0,600.0,1400000.0,False
petit_menage,synthetic-customer-067045,kinshasa,performance,24,3,395.44,494.3,86.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067046,kinshasa,balanced,10,5,3729.79,4662.24,521.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
boutique_froid,synthetic-customer-067047,brazzaville,balanced,8,4,5423.84,6779.8,535.0,2200.0,4,3,3264.0,2500.0,2510000.0,True
salon_coiffure,synthetic-customer-067048,lubumbashi,economy,24,4,3220.59,4025.74,1201.0,1100.0,2,8,4800.0,2500.0,2280000.0,False
centre_sante,synthetic-customer-067049,mbandaka,balanced,24,4,2382.04,2977.55,353.0,1100.0,2,4,4352.0,600.0,1920000.0,True
petit_menage,synthetic-customer-067050,kinshasa,balanced,12,3,398.62,498.27,96.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067051,kinshasa,performance,10,5,2715.76,3394.7,371.0,1100.0,2,2,2176.0,600.0,1400000.0,False
boutique_froid,synthetic-customer-067052,brazzaville,autonomy,24,4,4623.06,5778.83,460.0,1650.0,3,7,7616.0,1200.0,3045000.0,True
salon_coiffure,synthetic-customer-067053,lubumbashi,balanced,24,4,4717.0,5896.25,2162.0,1650.0,3,7,7616.0,5000.0,3735000.0,True
centre_sante,synthetic-customer-067054,mbandaka,performance,24,4,2882.72,3603.4,424.0,1650.0,3,4,4352.0,600.0,2165000.0,True
petit_menage,synthetic-customer-067055,kinshasa,economy,8,3,422.44,528.05,87.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-067056,kinshasa,autonomy,16,5,2771.93,3464.91,362.0,1100.0,2,3,3264.0,600.0,1660000.0,True
boutique_froid,synthetic-customer-067057,brazzaville,balanced,16,4,5272.22,6590.28,511.0,2200.0,4,5,5440.0,2500.0,3030000.0,True
salon_coiffure,synthetic-customer-067058,lubumbashi,balanced,24,4,2730.77,3413.46,1237.0,1050.0,3,4,4352.0,2500.0,2285000.0,True
centre_sante,synthetic-customer-067059,mbandaka,performance,10,4,2420.35,3025.44,353.0,1100.0,2,2,2176.0,600.0,1400000.0,False
petit_menage,synthetic-customer-067060,kinshasa,autonomy,24,3,371.35,464.19,79.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067061,kinshasa,autonomy,10,5,5467.46,6834.32,706.0,2200.0,4,3,3264.0,1200.0,2250000.0,False
boutique_froid,synthetic-customer-067062,brazzaville,performance,12,4,3970.35,4962.94,390.0,1650.0,3,3,3264.0,1200.0,2005000.0,False
salon_coiffure,synthetic-customer-067063,lubumbashi,economy,8,4,2154.12,2692.65,1147.0,700.0,2,2,1200.0,2500.0,1230000.0,False
centre_sante,synthetic-customer-067064,mbandaka,autonomy,16,4,3153.05,3941.31,479.0,1650.0,3,3,3264.0,600.0,1905000.0,True
petit_menage,synthetic-customer-067065,kinshasa,balanced,12,3,611.86,764.83,130.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067066,kinshasa,performance,8,5,3559.45,4449.31,531.0,1650.0,3,2,2176.0,1200.0,1745000.0,False
boutique_froid,synthetic-customer-067067,brazzaville,autonomy,12,4,5081.96,6352.45,511.0,2200.0,4,4,4352.0,2500.0,2770000.0,False
salon_coiffure,synthetic-customer-067068,lubumbashi,balanced,10,4,1938.29,2422.86,1177.0,700.0,2,2,2176.0,2500.0,1490000.0,False
centre_sante,synthetic-customer-067069,mbandaka,performance,16,4,2115.31,2644.14,307.0,1050.0,3,2,2176.0,600.0,1405000.0,True
petit_menage,synthetic-customer-067070,kinshasa,balanced,8,3,391.05,488.81,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067071,kinshasa,performance,12,5,3124.16,3905.2,453.0,1650.0,3,3,3264.0,600.0,1905000.0,False
boutique_froid,synthetic-customer-067072,brazzaville,autonomy,16,4,3745.57,4681.96,381.0,1650.0,3,4,4352.0,1200.0,2265000.0,False
salon_coiffure,synthetic-customer-067073,lubumbashi,performance,24,4,1588.71,1985.89,1147.0,600.0,3,3,3264.0,2500.0,1735000.0,True
centre_sante,synthetic-customer-067074,mbandaka,performance,16,4,2860.01,3575.01,433.0,1650.0,3,3,3264.0,600.0,1905000.0,True
petit_menage,synthetic-customer-067075,kinshasa,performance,24,3,315.94,394.93,78.0,120.0,1,1,1088.0,600.0,530000.0,False
menage_urbain,synthetic-customer-067076,kinshasa,autonomy,10,5,4645.4,5806.75,592.0,2200.0,4,3,3264.0,1200.0,2250000.0,True
boutique_froid,synthetic-customer-067077,brazzaville,balanced,10,4,3856.84,4821.05,381.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
salon_coiffure,synthetic-customer-067078,lubumbashi,economy,16,4,2324.71,2905.89,2168.0,1050.0,3,4,2400.0,5000.0,2195000.0,True
centre_sante,synthetic-customer-067079,mbandaka,performance,24,4,1956.77,2445.96,298.0,1050.0,3,3,3264.0,600.0,1665000.0,False
petit_menage,synthetic-customer-067080,kinshasa,economy,12,3,498.31,622.89,104.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-067081,kinshasa,balanced,16,5,3000.05,3750.06,407.0,1100.0,2,3,3264.0,600.0,1660000.0,True
boutique_froid,synthetic-customer-067082,brazzaville,performance,12,4,2503.46,3129.32,257.0,1050.0,3,2,2176.0,600.0,1405000.0,False
salon_coiffure,synthetic-customer-067083,lubumbashi,autonomy,24,4,2497.25,3121.56,1147.0,1050.0,3,4,4352.0,2500.0,2285000.0,True
centre_sante,synthetic-customer-067084,mbandaka,economy,8,4,2074.25,2592.81,307.0,1050.0,3,2,1200.0,600.0,1145000.0,True
petit_menage,synthetic-customer-067085,kinshasa,economy,24,3,356.1,445.12,78.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-067086,kinshasa,economy,24,5,3440.86,4301.07,467.0,1650.0,3,9,5400.0,600.0,2295000.0,True
boutique_froid,synthetic-customer-067087,brazzaville,performance,16,4,5179.82,6474.78,520.0,2200.0,4,5,5440.0,2500.0,3030000.0,True
salon_coiffure,synthetic-customer-067088,lubumbashi,performance,24,4,2644.26,3305.32,1192.0,1050.0,3,4,4352.0,2500.0,2285000.0,True
centre_sante,synthetic-customer-067089,mbandaka,balanced,16,4,1848.4,2310.5,289.0,1050.0,3,2,2176.0,600.0,1405000.0,True
petit_menage,synthetic-customer-067090,kinshasa,economy,16,3,390.14,487.67,86.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-067091,kinshasa,balanced,16,5,3493.5,4366.88,458.0,1650.0,3,4,4352.0,600.0,2165000.0,True
boutique_froid,synthetic-customer-067092,brazzaville,economy,12,4,3826.88,4783.6,387.0,1650.0,3,5,3000.0,1200.0,1875000.0,True
salon_coiffure,synthetic-customer-067093,lubumbashi,balanced,12,4,2098.98,2623.72,1141.0,700.0,2,2,2176.0,2500.0,1490000.0,True
centre_sante,synthetic-customer-067094,mbandaka,autonomy,24,4,2197.56,2746.95,307.0,1050.0,3,3,3264.0,600.0,1665000.0,False
petit_menage,synthetic-customer-067095,kinshasa,economy,12,3,333.07,416.34,79.0,240.0,2,1,600.0,600.0,540000.0,True
menage_urbain,synthetic-customer-067096,kinshasa,performance,24,5,4486.72,5608.4,537.0,1650.0,3,6,6528.0,1200.0,2785000.0,True
boutique_froid,synthetic-customer-067097,brazzaville,balanced,8,4,3688.76,4610.95,381.0,1650.0,3,2,2176.0,1200.0,1745000.0,False
salon_coiffure,synthetic-customer-067098,lubumbashi,performance,12,4,2956.17,3695.21,1156.0,1100.0,2,2,2176.0,2500.0,1760000.0,True
centre_sante,synthetic-customer-067099,mbandaka,balanced,24,4,2054.29,2567.86,289.0,1050.0,3,3,3264.0,600.0,1665000.0,True
petit_menage,synthetic-customer-067100,kinshasa,balanced,10,3,337.14,421.42,78.0,240.0,2,1,1088.0,600.0,670000.0,True
menage_urbain,synthetic-customer-067101,kinshasa,balanced,24,5,3437.66,4297.07,467.0,1650.0,3,5,5440.0,600.0,2425000.0,False
boutique_froid,synthetic-customer-067102,brazzaville,balanced,16,4,3973.92,4967.4,396.0,1650.0,3,4,4352.0,1200.0,2265000.0,True
salon_coiffure,synthetic-customer-067103,lubumbashi,economy,12,4,4943.63,6179.54,2162.0,1650.0,3,6,3600.0,5000.0,2695000.0,True
centre_sante,synthetic-customer-067104,mbandaka,autonomy,16,4,2137.59,2671.99,307.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-067105,kinshasa,balanced,8,3,457.85,572.31,104.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067106,kinshasa,performance,16,5,3054.31,3817.89,398.0,1650.0,3,3,3264.0,600.0,1905000.0,False
boutique_froid,synthetic-customer-067107,brazzaville,performance,10,4,2497.64,3122.05,266.0,1050.0,3,2,2176.0,600.0,1405000.0,True
salon_coiffure,synthetic-customer-067108,lubumbashi,economy,16,4,2907.73,3634.66,2138.0,1100.0,2,5,3000.0,5000.0,2320000.0,True
centre_sante,synthetic-customer-067109,mbandaka,balanced,8,4,1937.77,2422.21,289.0,1050.0,3,1,1088.0,600.0,1145000.0,True
petit_menage,synthetic-customer-067110,kinshasa,economy,12,3,439.82,549.77,104.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-067111,kinshasa,economy,24,5,3276.89,4096.11,416.0,1650.0,3,8,4800.0,600.0,2165000.0,True
boutique_froid,synthetic-customer-067112,brazzaville,performance,8,4,2448.8,3061.0,260.0,1050.0,3,2,2176.0,600.0,1405000.0,True
salon_coiffure,synthetic-customer-067113,lubumbashi,autonomy,10,4,2414.52,3018.15,1246.0,1050.0,3,2,2176.0,2500.0,1765000.0,True
centre_sante,synthetic-customer-067114,mbandaka,performance,8,4,2625.02,3281.28,378.0,1100.0,2,2,2176.0,600.0,1400000.0,True
petit_menage,synthetic-customer-067115,kinshasa,economy,24,3,335.67,419.59,70.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-067116,kinshasa,performance,16,5,3103.73,3879.66,407.0,1650.0,3,3,3264.0,600.0,1905000.0,True
boutique_froid,synthetic-customer-067117,brazzaville,balanced,8,4,5296.31,6620.39,520.0,2200.0,4,3,3264.0,2500.0,2510000.0,True
salon_coiffure,synthetic-customer-067118,lubumbashi,performance,8,4,1460.54,1825.67,1138.0,600.0,3,1,4352.0,2500.0,1715000.0,True
centre_sante,synthetic-customer-067119,mbandaka,economy,12,4,2652.4,3315.5,387.0,1100.0,2,4,2400.0,600.0,1400000.0,False
petit_menage,synthetic-customer-067120,kinshasa,performance,24,3,439.49,549.36,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067121,kinshasa,balanced,8,5,3507.82,4384.78,443.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-067122,brazzaville,economy,10,4,5416.48,6770.6,520.0,2200.0,4,6,3600.0,2500.0,2510000.0,True
salon_coiffure,synthetic-customer-067123,lubumbashi,performance,12,4,2593.24,3241.55,1252.0,1050.0,3,2,2176.0,2500.0,1765000.0,False
centre_sante,synthetic-customer-067124,mbandaka,balanced,16,4,3008.61,3760.76,442.0,1650.0,3,3,3264.0,600.0,1905000.0,True
petit_menage,synthetic-customer-067125,kinshasa,autonomy,8,3,348.34,435.42,78.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067126,kinshasa,autonomy,12,5,5007.02,6258.77,628.0,2200.0,4,4,4352.0,1200.0,2510000.0,True
boutique_froid,synthetic-customer-067127,brazzaville,autonomy,16,4,5274.74,6593.43,520.0,2200.0,4,5,5440.0,2500.0,3030000.0,True
salon_coiffure,synthetic-customer-067128,lubumbashi,economy,12,4,1887.02,2358.78,1183.0,700.0,2,3,1800.0,2500.0,1360000.0,False
centre_sante,synthetic-customer-067129,mbandaka,performance,10,4,2284.71,2855.89,353.0,1100.0,2,2,2176.0,600.0,1400000.0,False
petit_menage,synthetic-customer-067130,kinshasa,performance,16,3,479.66,599.57,104.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067131,kinshasa,autonomy,12,5,2729.75,3412.19,362.0,1100.0,2,2,2176.0,600.0,1400000.0,False
boutique_froid,synthetic-customer-067132,brazzaville,economy,24,4,4427.11,5533.89,466.0,1650.0,3,11,6600.0,1200.0,2655000.0,True
salon_coiffure,synthetic-customer-067133,lubumbashi,autonomy,16,4,2707.32,3384.15,1216.0,1050.0,3,3,3264.0,2500.0,2025000.0,True
centre_sante,synthetic-customer-067134,mbandaka,economy,8,4,1945.26,2431.57,298.0,1050.0,3,2,1200.0,600.0,1145000.0,True
petit_menage,synthetic-customer-067135,kinshasa,economy,10,3,472.83,591.04,87.0,240.0,2,1,600.0,600.0,540000.0,True
menage_urbain,synthetic-customer-067136,kinshasa,performance,12,5,3461.0,4326.25,452.0,1650.0,3,3,3264.0,600.0,1905000.0,False
boutique_froid,synthetic-customer-067137,brazzaville,performance,10,4,4593.57,5741.96,460.0,1650.0,3,3,3264.0,1200.0,2005000.0,False
salon_coiffure,synthetic-customer-067138,lubumbashi,economy,10,4,2126.92,2658.65,1141.0,700.0,2,3,1800.0,2500.0,1360000.0,False
centre_sante,synthetic-customer-067139,mbandaka,economy,10,4,3042.95,3803.69,424.0,1650.0,3,4,2400.0,600.0,1645000.0,False
petit_menage,synthetic-customer-067140,kinshasa,balanced,8,3,600.75,750.94,131.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067141,kinshasa,economy,10,5,3236.59,4045.74,462.0,1650.0,3,4,2400.0,600.0,1645000.0,False
boutique_froid,synthetic-customer-067142,brazzaville,autonomy,12,4,3829.88,4787.35,381.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
salon_coiffure,synthetic-customer-067143,lubumbashi,balanced,12,4,2665.3,3331.62,1192.0,1050.0,3,2,2176.0,2500.0,1765000.0,True
centre_sante,synthetic-customer-067144,mbandaka,performance,8,4,2233.93,2792.41,353.0,1050.0,3,1,1088.0,600.0,1145000.0,True
petit_menage,synthetic-customer-067145,kinshasa,economy,12,3,361.25,451.56,87.0,240.0,2,1,600.0,600.0,540000.0,True
menage_urbain,synthetic-customer-067146,kinshasa,performance,24,5,3387.07,4233.84,443.0,1650.0,3,5,5440.0,600.0,2425000.0,True
boutique_froid,synthetic-customer-067147,brazzaville,balanced,12,4,5107.13,6383.91,511.0,2200.0,4,4,4352.0,2500.0,2770000.0,True
salon_coiffure,synthetic-customer-067148,lubumbashi,balanced,10,4,2158.51,2698.14,1207.0,700.0,2,2,2176.0,2500.0,1490000.0,False
centre_sante,synthetic-customer-067149,mbandaka,economy,16,4,1957.89,2447.36,298.0,1050.0,3,4,2400.0,600.0,1405000.0,True
petit_menage,synthetic-customer-067150,kinshasa,performance,12,3,384.13,480.16,87.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067151,kinshasa,autonomy,10,5,4100.43,5125.54,492.0,1650.0,3,3,3264.0,1200.0,2005000.0,False
boutique_froid,synthetic-customer-067152,brazzaville,balanced,16,4,4414.38,5517.98,466.0,1650.0,3,4,4352.0,1200.0,2265000.0,True
salon_coiffure,synthetic-customer-067153,lubumbashi,autonomy,24,4,1952.15,2440.19,1207.0,700.0,2,3,3264.0,2500.0,1750000.0,True
centre_sante,synthetic-customer-067154,mbandaka,economy,10,4,2174.17,2717.71,353.0,1050.0,3,3,1800.0,600.0,1275000.0,True
petit_menage,synthetic-customer-067155,kinshasa,performance,16,3,516.64,645.8,96.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067156,kinshasa,performance,24,5,3287.54,4109.43,443.0,1650.0,3,5,5440.0,600.0,2425000.0,True
boutique_froid,synthetic-customer-067157,brazzaville,economy,8,4,4062.11,5077.64,387.0,1650.0,3,4,2400.0,1200.0,1745000.0,True
salon_coiffure,synthetic-customer-067158,lubumbashi,autonomy,16,4,3114.98,3893.72,1183.0,1100.0,2,3,3264.0,2500.0,2020000.0,False
centre_sante,synthetic-customer-067159,mbandaka,economy,8,4,2156.07,2695.09,353.0,1050.0,3,2,1200.0,600.0,1145000.0,False
petit_menage,synthetic-customer-067160,kinshasa,performance,8,3,532.77,665.96,104.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067161,kinshasa,economy,10,5,3678.98,4598.73,452.0,1650.0,3,4,2400.0,600.0,1645000.0,False
boutique_froid,synthetic-customer-067162,brazzaville,performance,16,4,2946.1,3682.62,321.0,1100.0,2,3,3264.0,600.0,1660000.0,False
salon_coiffure,synthetic-customer-067163,lubumbashi,performance,8,4,2690.73,3363.41,1147.0,1050.0,3,2,2176.0,2500.0,1765000.0,True
centre_sante,synthetic-customer-067164,mbandaka,autonomy,8,4,2690.4,3363.0,369.0,1100.0,2,2,2176.0,600.0,1400000.0,True
petit_menage,synthetic-customer-067165,kinshasa,performance,10,3,583.87,729.84,121.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067166,kinshasa,performance,16,5,3539.48,4424.35,452.0,1650.0,3,4,4352.0,600.0,2165000.0,False
boutique_froid,synthetic-customer-067167,brazzaville,performance,12,4,6081.74,7602.17,599.0,2200.0,4,4,4352.0,2500.0,2770000.0,True
salon_coiffure,synthetic-customer-067168,lubumbashi,economy,16,4,2493.89,3117.36,2177.0,1050.0,3,4,2400.0,5000.0,2195000.0,False
centre_sante,synthetic-customer-067169,mbandaka,performance,24,4,1882.84,2353.55,289.0,1050.0,3,3,3264.0,600.0,1665000.0,False
petit_menage,synthetic-customer-067170,kinshasa,economy,8,3,403.32,504.15,96.0,240.0,2,1,600.0,600.0,540000.0,True
menage_urbain,synthetic-customer-067171,kinshasa,autonomy,10,5,3122.87,3903.59,453.0,1650.0,3,2,2176.0,600.0,1645000.0,False
boutique_froid,synthetic-customer-067172,brazzaville,balanced,8,4,5193.18,6491.48,529.0,2200.0,4,3,3264.0,2500.0,2510000.0,True
salon_coiffure,synthetic-customer-067173,lubumbashi,performance,12,4,1677.23,2096.54,1168.0,600.0,3,2,2176.0,2500.0,1475000.0,False
centre_sante,synthetic-customer-067174,mbandaka,autonomy,10,4,2097.14,2621.42,298.0,1050.0,3,2,2176.0,600.0,1405000.0,False
petit_menage,synthetic-customer-067175,kinshasa,performance,24,3,522.44,653.05,122.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067176,kinshasa,balanced,8,5,3313.22,4141.53,467.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-067177,brazzaville,autonomy,12,4,3944.18,4930.23,390.0,1650.0,3,3,3264.0,1200.0,2005000.0,False
salon_coiffure,synthetic-customer-067178,lubumbashi,balanced,12,4,1535.08,1918.85,1147.0,600.0,3,2,2176.0,2500.0,1475000.0,False
centre_sante,synthetic-customer-067179,mbandaka,autonomy,24,4,2149.22,2686.52,298.0,1050.0,3,3,3264.0,600.0,1665000.0,False
petit_menage,synthetic-customer-067180,kinshasa,balanced,10,3,494.57,618.21,104.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067181,kinshasa,balanced,8,5,3049.09,3811.36,407.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-067182,brazzaville,performance,24,4,5054.98,6318.72,511.0,2200.0,4,7,7616.0,2500.0,3550000.0,True
salon_coiffure,synthetic-customer-067183,lubumbashi,performance,16,4,2807.98,3509.97,1216.0,1050.0,3,3,3264.0,2500.0,2025000.0,True
centre_sante,synthetic-customer-067184,mbandaka,economy,10,4,2142.69,2678.36,353.0,1050.0,3,3,1800.0,600.0,1275000.0,False
petit_menage,synthetic-customer-067185,kinshasa,balanced,16,3,439.04,548.8,95.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067186,kinshasa,performance,8,5,3338.01,4172.51,453.0,1650.0,3,2,2176.0,600.0,1645000.0,True
boutique_froid,synthetic-customer-067187,brazzaville,autonomy,24,4,5158.96,6448.7,520.0,2200.0,4,7,7616.0,2500.0,3550000.0,False
salon_coiffure,synthetic-customer-067188,lubumbashi,balanced,16,4,2904.94,3631.18,1186.0,1100.0,2,3,3264.0,2500.0,2020000.0,False
centre_sante,synthetic-customer-067189,mbandaka,autonomy,8,4,2875.39,3594.24,424.0,1650.0,3,2,2176.0,600.0,1645000.0,True
petit_menage,synthetic-customer-067190,kinshasa,autonomy,8,3,590.24,737.8,114.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067191,kinshasa,performance,10,5,4204.42,5255.52,492.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
boutique_froid,synthetic-customer-067192,brazzaville,autonomy,10,4,3855.81,4819.76,390.0,1650.0,3,3,3264.0,1200.0,2005000.0,False
salon_coiffure,synthetic-customer-067193,lubumbashi,economy,10,4,1895.63,2369.54,1207.0,700.0,2,2,1200.0,2500.0,1230000.0,False
centre_sante,synthetic-customer-067194,mbandaka,economy,24,4,2872.33,3590.41,378.0,1650.0,3,7,4200.0,600.0,2035000.0,True
petit_menage,synthetic-customer-067195,kinshasa,autonomy,8,3,382.23,477.79,78.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067196,kinshasa,autonomy,16,5,4480.92,5601.15,598.0,1650.0,3,4,4352.0,1200.0,2265000.0,True
boutique_froid,synthetic-customer-067197,brazzaville,economy,12,4,3923.62,4904.52,381.0,1650.0,3,5,3000.0,1200.0,1875000.0,False
salon_coiffure,synthetic-customer-067198,lubumbashi,balanced,24,4,3019.18,3773.98,1243.0,1100.0,2,4,4352.0,2500.0,2280000.0,True
centre_sante,synthetic-customer-067199,mbandaka,performance,10,4,3131.26,3914.08,433.0,1650.0,3,2,2176.0,600.0,1645000.0,False
petit_menage,synthetic-customer-067200,kinshasa,economy,24,3,396.44,495.55,88.0,240.0,2,1,600.0,600.0,540000.0,False
menage_urbain,synthetic-customer-067201,kinshasa,autonomy,24,5,3183.94,3979.93,416.0,1650.0,3,5,5440.0,600.0,2425000.0,False
boutique_froid,synthetic-customer-067202,brazzaville,economy,10,4,4057.07,5071.34,405.0,1650.0,3,5,3000.0,1200.0,1875000.0,True
salon_coiffure,synthetic-customer-067203,lubumbashi,performance,24,4,3437.65,4297.06,1207.0,1650.0,3,5,5440.0,2500.0,2785000.0,False
centre_sante,synthetic-customer-067204,mbandaka,economy,16,4,2039.59,2549.49,298.0,1050.0,3,4,2400.0,600.0,1405000.0,False
petit_menage,synthetic-customer-067205,kinshasa,performance,12,3,580.1,725.12,121.0,240.0,2,1,1088.0,600.0,670000.0,False
menage_urbain,synthetic-customer-067206,kinshasa,performance,24,5,2792.37,3490.46,371.0,1100.0,2,4,4352.0,600.0,1920000.0,True
boutique_froid,synthetic-customer-067207,brazzaville,performance,12,4,4060.51,5075.64,405.0,1650.0,3,3,3264.0,1200.0,2005000.0,True
salon_coiffure,synthetic-customer-067208,lubumbashi,economy,10,4,2132.43,2665.54,1147.0,700.0,2,3,1800.0,2500.0,1360000.0,True
centre_sante,synthetic-customer-067209,mbandaka,performance,10,4,2088.1,2610.12,298.0,1050.0,3,2,2176.0,600.0,1405000.0,True
