sample_id,device_id,scenario,region,season,day_period,ambient_temperature_c,humidity_pct,solar_irradiance_w_m2,network_quality,installation_type,battery_age_months,usage_profile,security_risk_zone,latitude,longitude,battery_voltage_v,battery_temperature_c,state_of_charge_pct,movement_detected,tamper_detected,enclosure_opened,connectivity_gap_seconds,solar_power_w,load_power_w,gps_accuracy_m,label_maintenance,label_security,notes
sample-36-low_solar_input-22,device-36,low_solar_input,sahel_north,dry,day,41.14,21.96,1102.96,medium,ground_mount,32,intensive,medium,14.755734,-17.427516,12.23,33.93,50.44,0,0,0,133,36.39,84.38,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during dry
sample-36-low_solar_input-23,device-36,low_solar_input,sahel_north,rainy,day,33.95,46.43,473.96,medium,mobile_asset,32,low,medium,14.758281,-17.436105,12.28,33.76,67.04,0,0,0,136,18.28,48.75,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during rainy
sample-36-low_solar_input-24,device-36,low_solar_input,sahel_north,harmattan,day,38.1,15.0,770.94,medium,ground_mount,32,normal,medium,14.744639,-17.426781,12.33,33.96,58.79,0,0,0,139,27.32,67.5,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during harmattan
sample-36-low_solar_input-25,device-36,low_solar_input,sahel_north,transition,night,36.92,35.73,32.16,medium,mobile_asset,32,intensive,medium,14.758681,-17.425743,12.38,34.0,47.44,0,0,0,142,5.98,74.25,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during transition
sample-36-low_solar_input-26,device-36,low_solar_input,sahel_north,dry,day,40.62,16.36,1144.17,medium,ground_mount,32,low,medium,14.749443,-17.430151,12.18,34.22,66.44,0,0,0,145,38.92,43.12,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during dry
sample-36-low_solar_input-27,device-36,low_solar_input,sahel_north,rainy,day,35.85,40.93,504.61,medium,mobile_asset,32,normal,medium,14.750777,-17.430156,12.23,34.11,57.14,0,0,0,148,20.49,60.0,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during rainy
sample-36-low_solar_input-28,device-36,low_solar_input,sahel_north,harmattan,day,37.78,15.0,822.89,medium,ground_mount,32,intensive,medium,14.74463,-17.436112,12.28,34.27,44.44,0,0,0,151,30.16,84.38,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during harmattan
sample-36-low_solar_input-29,device-36,low_solar_input,sahel_north,transition,night,36.69,39.86,90.96,medium,mobile_asset,32,low,medium,14.745326,-17.438254,12.33,34.31,65.84,0,0,0,154,9.02,48.75,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during transition
sample-36-low_solar_input-30,device-36,low_solar_input,sahel_north,dry,day,39.34,15.0,1116.21,medium,ground_mount,32,normal,medium,14.755068,-17.428867,12.38,34.49,55.49,0,0,0,157,39.42,67.5,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during dry
sample-36-low_solar_input-31,device-36,low_solar_input,sahel_north,rainy,day,36.97,52.38,443.7,medium,mobile_asset,32,intensive,medium,14.748127,-17.425386,12.18,34.48,41.44,0,0,0,160,20.03,74.25,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during rainy
sample-36-low_solar_input-32,device-36,low_solar_input,sahel_north,harmattan,day,38.34,15.0,773.87,medium,ground_mount,32,low,medium,14.749696,-17.427589,12.23,34.61,65.24,0,0,0,163,30.04,43.12,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during harmattan
sample-36-low_solar_input-33,device-36,low_solar_input,sahel_north,transition,night,35.49,26.76,69.66,medium,mobile_asset,32,normal,medium,14.751604,-17.428713,12.28,34.58,53.84,0,0,0,166,9.72,60.0,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during transition
sample-36-low_solar_input-34,device-36,low_solar_input,sahel_north,dry,day,37.43,15.0,1111.45,medium,ground_mount,32,intensive,medium,14.757146,-17.435709,12.33,34.74,38.44,0,0,0,169,40.61,84.38,4.0,1,0,MVP v2 scenario for low_solar_input in sahel_north during dry
sample-37-normal_operation-1,device-37,normal_operation,coastal_humid,dry,night,36.25,58.53,91.22,weak,household_rooftop,39,normal,medium,5.387265,-3.975801,13.15,31.55,84.88,0,0,0,180,9.2,55.0,8.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during dry
sample-37-normal_operation-2,device-37,normal_operation,coastal_humid,rainy,day,29.73,98.0,345.14,good,kiosk_shared,39,intensive,medium,5.398634,-3.981069,13.2,31.58,83.88,0,0,0,3,50.42,77.62,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during rainy
sample-37-normal_operation-3,device-37,normal_operation,coastal_humid,harmattan,day,31.13,56.82,534.09,good,household_rooftop,39,low,medium,5.397331,-3.973945,13.25,31.66,84.48,0,0,0,6,81.25,45.0,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during harmattan
sample-37-normal_operation-4,device-37,normal_operation,coastal_humid,transition,day,33.37,79.47,608.36,good,kiosk_shared,39,normal,medium,5.388087,-3.977618,13.3,31.74,83.23,0,0,0,9,93.74,62.5,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during transition
sample-37-normal_operation-5,device-37,normal_operation,coastal_humid,dry,night,32.57,62.58,31.35,good,household_rooftop,39,intensive,medium,5.388709,-3.969488,13.35,31.82,80.88,0,0,0,12,2.02,87.75,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during dry
sample-37-normal_operation-6,device-37,normal_operation,coastal_humid,rainy,day,30.57,98.0,354.11,good,kiosk_shared,39,low,medium,5.403049,-3.965021,13.15,31.9,83.88,0,0,0,15,54.26,50.62,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during rainy
sample-37-normal_operation-7,device-37,normal_operation,coastal_humid,harmattan,day,30.17,60.59,526.53,good,household_rooftop,39,normal,medium,5.401665,-3.962523,13.2,31.98,81.58,0,0,0,18,82.44,55.0,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during harmattan
sample-37-normal_operation-8,device-37,normal_operation,coastal_humid,transition,day,32.08,84.7,632.13,good,kiosk_shared,39,intensive,medium,5.397584,-3.962558,13.25,32.06,77.88,0,0,0,21,99.94,77.62,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during transition
sample-37-normal_operation-9,device-37,normal_operation,coastal_humid,dry,night,33.69,56.79,55.7,good,household_rooftop,39,low,medium,5.395002,-3.967332,13.3,32.14,83.28,0,0,0,24,8.31,45.0,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during dry
sample-37-normal_operation-10,device-37,normal_operation,coastal_humid,rainy,day,29.98,94.48,383.91,good,kiosk_shared,39,normal,medium,5.400198,-3.968906,13.35,32.22,79.93,0,0,0,27,61.43,62.5,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during rainy
sample-37-normal_operation-11,device-37,normal_operation,coastal_humid,harmattan,day,32.44,50.66,557.69,good,household_rooftop,39,intensive,medium,5.399301,-3.981852,13.15,32.3,74.88,0,0,0,30,89.83,87.75,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during harmattan
sample-37-normal_operation-12,device-37,normal_operation,coastal_humid,transition,day,30.1,84.2,612.66,medium,kiosk_shared,39,low,medium,5.404744,-3.979273,13.2,32.38,82.68,0,0,0,103,99.23,50.62,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during transition
sample-37-normal_operation-13,device-37,normal_operation,coastal_humid,dry,night,34.32,58.47,82.18,good,household_rooftop,39,normal,medium,5.396722,-3.965734,13.25,32.46,78.28,0,0,0,36,14.95,55.0,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during dry
sample-37-normal_operation-14,device-37,normal_operation,coastal_humid,rainy,day,30.81,91.63,344.54,good,kiosk_shared,39,intensive,medium,5.388245,-3.963461,13.3,32.54,71.88,0,0,0,39,57.53,77.62,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during rainy
sample-37-normal_operation-15,device-37,normal_operation,coastal_humid,harmattan,day,32.31,63.89,501.34,good,household_rooftop,39,low,medium,5.395918,-3.966996,13.35,32.62,82.08,0,0,0,42,83.21,45.0,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during harmattan
sample-37-normal_operation-16,device-37,normal_operation,coastal_humid,transition,day,29.28,88.36,575.31,good,kiosk_shared,39,normal,medium,5.387184,-3.971153,13.15,32.7,76.63,0,0,0,45,95.65,62.5,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during transition
sample-37-normal_operation-17,device-37,normal_operation,coastal_humid,dry,night,35.16,68.28,55.77,good,household_rooftop,39,intensive,medium,5.395278,-3.963086,13.2,32.79,68.88,0,0,0,48,13.12,87.75,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during dry
sample-37-normal_operation-18,device-37,normal_operation,coastal_humid,rainy,day,29.21,95.54,399.75,weak,kiosk_shared,39,low,medium,5.403788,-3.97795,13.25,32.86,81.48,0,0,0,231,68.76,50.62,8.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during rainy
sample-37-normal_operation-19,device-37,normal_operation,coastal_humid,harmattan,day,29.05,61.75,538.85,good,household_rooftop,39,normal,medium,5.393634,-3.982045,13.3,32.94,74.98,0,0,0,54,91.62,55.0,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during harmattan
sample-37-normal_operation-20,device-37,normal_operation,coastal_humid,transition,day,32.28,87.18,601.93,good,kiosk_shared,39,intensive,medium,5.398334,-3.980388,13.35,33.02,65.88,0,0,0,57,102.31,77.62,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during transition
sample-37-normal_operation-21,device-37,normal_operation,coastal_humid,dry,night,35.17,65.39,36.71,good,household_rooftop,39,low,medium,5.402969,-3.975439,13.15,33.11,80.88,0,0,0,60,12.47,45.0,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during dry
sample-37-normal_operation-22,device-37,normal_operation,coastal_humid,rainy,day,27.41,98.0,338.61,good,kiosk_shared,39,normal,medium,5.396108,-3.9712,13.2,33.18,73.33,0,0,0,63,61.38,62.5,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during rainy
sample-37-normal_operation-23,device-37,normal_operation,coastal_humid,harmattan,day,29.16,49.88,515.46,medium,household_rooftop,39,intensive,medium,5.403282,-3.96321,13.25,33.26,62.88,0,0,0,136,90.27,87.75,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during harmattan
sample-37-normal_operation-24,device-37,normal_operation,coastal_humid,transition,day,29.8,88.47,604.38,good,kiosk_shared,39,low,medium,5.402176,-3.981914,13.3,33.34,80.28,0,0,0,69,105.1,50.62,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during transition
sample-37-normal_operation-25,device-37,normal_operation,coastal_humid,dry,night,34.62,63.93,82.55,good,household_rooftop,39,normal,medium,5.399553,-3.965882,13.35,33.42,71.68,0,0,0,72,22.21,55.0,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during dry
sample-37-normal_operation-26,device-37,normal_operation,coastal_humid,rainy,day,31.53,89.59,399.06,good,kiosk_shared,39,intensive,medium,5.394154,-3.972719,13.15,33.5,59.88,0,0,0,75,73.45,77.62,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during rainy
sample-37-normal_operation-27,device-37,normal_operation,coastal_humid,harmattan,day,32.91,52.38,509.43,good,household_rooftop,39,low,medium,5.400405,-3.980888,13.2,33.58,79.68,0,0,0,78,91.71,45.0,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during harmattan
sample-37-normal_operation-28,device-37,normal_operation,coastal_humid,transition,day,29.99,77.89,578.18,good,kiosk_shared,39,normal,medium,5.40539,-3.967942,13.25,33.66,70.03,0,0,0,81,103.31,62.5,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during transition
sample-37-normal_operation-29,device-37,normal_operation,coastal_humid,dry,night,31.84,71.03,80.44,good,household_rooftop,39,intensive,medium,5.390622,-3.970194,13.3,33.74,56.88,0,0,0,84,24.27,87.75,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during dry
sample-37-normal_operation-30,device-37,normal_operation,coastal_humid,rainy,day,31.23,95.8,399.33,good,kiosk_shared,39,low,medium,5.403139,-3.977094,13.35,33.82,79.08,0,0,0,87,75.89,50.62,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during rainy
sample-37-normal_operation-31,device-37,normal_operation,coastal_humid,harmattan,day,29.34,54.64,554.36,good,household_rooftop,39,normal,medium,5.39419,-3.973579,13.15,33.9,68.38,0,0,0,90,101.3,55.0,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during harmattan
sample-37-normal_operation-32,device-37,normal_operation,coastal_humid,transition,day,33.23,82.89,630.31,good,kiosk_shared,39,intensive,medium,5.395782,-3.972304,13.2,33.98,53.88,0,0,0,93,114.05,77.62,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during transition
sample-37-normal_operation-33,device-37,normal_operation,coastal_humid,dry,night,34.26,71.49,79.82,good,household_rooftop,39,low,medium,5.395477,-3.968416,13.25,34.06,78.48,0,0,0,96,26.57,45.0,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during dry
sample-37-normal_operation-34,device-37,normal_operation,coastal_humid,rainy,day,30.96,98.0,339.48,medium,kiosk_shared,39,normal,medium,5.395897,-3.977632,13.3,34.14,66.73,0,0,0,169,68.72,62.5,4.0,0,0,MVP v2 scenario for normal_operation in coastal_humid during rainy
sample-37-battery_degradation-1,device-37,battery_degradation,coastal_humid,dry,night,34.81,70.04,45.32,weak,household_rooftop,39,normal,medium,5.403366,-3.980808,11.75,34.0,58.88,0,0,0,180,1.13,55.0,8.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during dry
sample-37-battery_degradation-2,device-37,battery_degradation,coastal_humid,rainy,day,27.85,95.11,395.39,good,kiosk_shared,39,intensive,medium,5.389189,-3.980042,11.8,34.08,57.88,0,0,0,3,52.14,77.62,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during rainy
sample-37-battery_degradation-3,device-37,battery_degradation,coastal_humid,harmattan,day,31.68,56.75,562.48,good,household_rooftop,39,low,medium,5.397868,-3.981322,11.85,34.16,58.48,0,0,0,6,76.8,45.0,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during harmattan
sample-37-battery_degradation-4,device-37,battery_degradation,coastal_humid,transition,day,33.28,78.08,568.9,good,kiosk_shared,39,normal,medium,5.398417,-3.973335,11.9,34.24,57.23,0,0,0,9,78.32,62.5,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during transition
sample-37-battery_degradation-5,device-37,battery_degradation,coastal_humid,dry,night,34.12,61.67,64.4,good,household_rooftop,39,intensive,medium,5.40057,-3.975137,11.95,34.32,54.88,0,0,0,12,6.27,87.75,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during dry
sample-37-battery_degradation-6,device-37,battery_degradation,coastal_humid,rainy,day,28.15,98.0,387.14,good,kiosk_shared,39,low,medium,5.39889,-3.980651,11.75,34.4,57.88,0,0,0,15,53.35,50.62,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during rainy
sample-37-battery_degradation-7,device-37,battery_degradation,coastal_humid,harmattan,day,31.77,57.88,553.03,good,household_rooftop,39,normal,medium,5.386366,-3.979814,11.8,34.48,55.58,0,0,0,18,77.84,55.0,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during harmattan
sample-37-battery_degradation-8,device-37,battery_degradation,coastal_humid,transition,day,31.51,88.77,573.81,good,kiosk_shared,39,intensive,medium,5.392812,-3.974009,11.85,34.56,51.88,0,0,0,21,81.43,77.62,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during transition
sample-37-battery_degradation-9,device-37,battery_degradation,coastal_humid,dry,night,32.7,58.41,57.74,good,household_rooftop,39,low,medium,5.39947,-3.973807,11.9,34.64,57.28,0,0,0,24,7.71,45.0,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during dry
sample-37-battery_degradation-10,device-37,battery_degradation,coastal_humid,rainy,day,28.75,98.0,366.05,good,kiosk_shared,39,normal,medium,5.402255,-3.971163,11.95,34.72,53.93,0,0,0,27,52.71,62.5,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during rainy
sample-37-battery_degradation-11,device-37,battery_degradation,coastal_humid,harmattan,day,31.93,55.59,507.51,good,household_rooftop,39,intensive,medium,5.39838,-3.972234,11.75,34.8,48.88,0,0,0,30,73.68,87.75,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during harmattan
sample-37-battery_degradation-12,device-37,battery_degradation,coastal_humid,transition,day,30.44,77.04,563.61,medium,kiosk_shared,39,low,medium,5.390021,-3.973475,11.8,34.88,56.68,0,0,0,103,82.36,50.62,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during transition
sample-37-battery_degradation-13,device-37,battery_degradation,coastal_humid,dry,night,35.09,60.87,74.07,good,household_rooftop,39,normal,medium,5.404208,-3.974491,11.85,34.96,52.28,0,0,0,36,12.47,55.0,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during dry
sample-37-battery_degradation-14,device-37,battery_degradation,coastal_humid,rainy,day,31.4,94.87,391.0,good,kiosk_shared,39,intensive,medium,5.39538,-3.971037,11.9,35.04,45.88,0,0,0,39,58.7,77.62,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during rainy
sample-37-battery_degradation-15,device-37,battery_degradation,coastal_humid,harmattan,day,30.85,55.32,518.05,good,household_rooftop,39,low,medium,5.3874,-3.974077,11.95,35.12,56.08,0,0,0,42,77.6,45.0,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during harmattan
sample-37-battery_degradation-16,device-37,battery_degradation,coastal_humid,transition,day,30.19,80.44,622.9,good,kiosk_shared,39,normal,medium,5.390474,-3.971758,11.75,35.2,50.63,0,0,0,45,93.3,62.5,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during transition
sample-37-battery_degradation-17,device-37,battery_degradation,coastal_humid,dry,night,33.58,63.98,44.76,good,household_rooftop,39,intensive,medium,5.399472,-3.974086,11.8,35.28,42.88,0,0,0,48,10.65,87.75,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during dry
sample-37-battery_degradation-18,device-37,battery_degradation,coastal_humid,rainy,day,31.15,98.0,379.9,weak,kiosk_shared,39,low,medium,5.39362,-3.974596,11.85,35.36,55.48,0,0,0,231,59.51,50.62,8.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during rainy
sample-37-battery_degradation-19,device-37,battery_degradation,coastal_humid,harmattan,day,31.04,64.75,516.18,good,household_rooftop,39,normal,medium,5.398964,-3.964099,11.9,35.44,48.98,0,0,0,54,79.73,55.0,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during harmattan
sample-37-battery_degradation-20,device-37,battery_degradation,coastal_humid,transition,day,30.44,84.65,599.31,good,kiosk_shared,39,intensive,medium,5.393105,-3.96948,11.95,35.52,39.88,0,0,0,57,92.3,77.62,4.0,1,0,MVP v2 scenario for battery_degradation in coastal_humid during transition
